workload,label,budget,code_size,e2e,exec,waiting,compilation,interpret,jit,async,specialize,static
mp4-mono-audio,sweep,154177.0,153864,659103457239,658110000000,993457239,1986914479,27422,0,68,0,0
mp4-mono-audio,sweep,262144.0,262096,382633368634,381116000000,1517368634,3034737269,27389,0,101,0,0
mp4-mono-audio,sweep,356191.0,356032,222703412732,220661000000,2042412732,4084825465,27366,0,124,0,0
mp4-mono-audio,sweep,822898.0,822824,91641089032,86619000000,5022089032,10044178065,27285,0,205,0,0
mp4-mono-audio,sweep,1048576.0,1048576,83845462879,77552000000,6293462879,12586925758,27204,0,286,0,0
mp4-mono-audio,sweep,1901120.0,1901112,76707580172,75028000000,1679580172,3359160344,27159,0,259,0,72
mp4-mono-audio,sweep,4392109.0,4391552,72699000000,72699000000,0,0,26569,0,0,0,921
mp4-mono-audio,sweep,10146976.0,10020000,72699000000,72699000000,0,0,25058,0,0,0,2432
mp4-mono-audio,interpret,,0,11022313000000,11022313000000,0,0,27490,0,0,0,0
mp4-mono-audio,jit,,5073488,111728358982,72725000000,39003358982,39003358982,0,27490,0,0,0
mp4-mono-audio,static,,60212048,72725000000,72725000000,0,0,0,0,0,0,27490
mp4-mono-audio,unbounded min-E2E,,10020000,72699000000,72699000000,0,0,25058,0,0,0,2432
mp4-remove-audio,sweep,0.0,0,11037709000000,11037709000000,0,0,27490,0,0,0,0
mp4-remove-audio,sweep,938.0,520,9378318820023,9378318000000,820023,1640046,27489,0,1,0,0
mp4-remove-audio,sweep,2167.0,2040,8204279960199,8204269000000,10960199,21920398,27488,0,2,0,0
mp4-remove-audio,sweep,4096.0,4088,7030440250041,7030422000000,18250041,36500083,27486,0,4,0,0
mp4-remove-audio,sweep,5006.0,4832,6142755810662,6142731000000,24810662,49621325,27486,0,4,0,0
mp4-remove-audio,sweep,11566.0,11512,3836650886784,3836585000000,65886784,131773568,27482,0,8,0,0
mp4-remove-audio,sweep,16384.0,16264,2795124214164,2795038000000,86214164,172428328,27477,0,13,0,0
mp4-remove-audio,sweep,26720.0,26696,1794516104795,1794383000000,133104795,266209591,27467,0,23,0,0
mp4-remove-audio,sweep,61729.0,61656,1147350798951,1147052000000,298798951,597597902,27441,0,49,0,0
mp4-remove-audio,sweep,65536.0,65520,1114625780941,1114310000000,315780941,631561882,27438,0,52,0,0
mp4-remove-audio,sweep,142608.0,142560,692973040835,692054000000,919040835,1838081670,27424,0,66,0,0
mp4-remove-audio,sweep,262144.0,262096,375168328782,373639000000,1529328782,3058657565,27389,0,101,0,0
mp4-remove-audio,sweep,329458.0,329376,244862376385,242942000000,1920376385,3840752771,27376,0,114,0,0
mp4-remove-audio,sweep,761126.0,761088,93804669273,89097000000,4707669273,9415338547,27288,0,202,0,0
mp4-remove-audio,sweep,1048576.0,1048536,82275871410,75675000000,6600871410,13201742820,27253,0,237,0,0
mp4-remove-audio,sweep,1758382.0,1758368,76307967629,74202000000,2105967629,4211935259,27193,0,243,0,54
mp4-remove-audio,sweep,4062280.0,4060944,72295000000,72295000000,0,0,26652,0,0,0,838
mp4-remove-audio,sweep,9384832.0,9329216,72295000000,72295000000,0,0,25219,0,0,0,2271
mp4-remove-audio,interpret,,0,11037709000000,11037709000000,0,0,27490,0,0,0,0
mp4-remove-audio,jit,,4692416,108770414815,72311000000,36459414815,36459414815,0,27490,0,0,0
mp4-remove-audio,static,,59830976,72311000000,72311000000,0,0,0,0,0,0,27490
mp4-remove-audio,unbounded min-E2E,,9329216,72295000000,72295000000,0,0,25219,0,0,0,2271
mp4-to-flac,sweep,0.0,0,17294000000,17294000000,0,0,27490,0,0,0,0
mp4-to-flac,sweep,625.0,560,17085110190,17084000000,1110190,2220380,27489,0,1,0,0
mp4-to-flac,sweep,1444.0,1072,16485453683,16481000000,4453683,8907367,27489,0,1,0,0
mp4-to-flac,sweep,3336.0,3200,13867292973,13850000000,17292973,34585947,27488,0,2,0,0
mp4-to-flac,sweep,4096.0,3656,13509915060,13486000000,23915060,47830121,27488,0,2,0,0
mp4-to-flac,sweep,7707.0,7312,9771103294,9723000000,48103294,96206588,27486,0,4,0,0
mp4-to-flac,sweep,16384.0,16360,3533711961,3444000000,89711961,179423923,27478,0,12,0,0
mp4-to-flac,sweep,17807.0,17712,2770165093,2675000000,95165093,190330187,27478,0,12,0,0
mp4-to-flac,sweep,41140.0,41072,1733974152,1541000000,192974152,385948305,27465,0,25,0,0
mp4-to-flac,sweep,65536.0,65448,1369078512,1113000000,256078512,512157025,27443,0,47,0,0
mp4-to-flac,sweep,95047.0,94952,1161912817,876000000,285912817,571825634,27430,0,56,0,4
mp4-to-flac,sweep,219592.0,219552,684726787,665000000,19726787,39453575,27404,0,14,0,72
mp4-to-flac,sweep,262144.0,262128,609468744,592000000,17468744,34937489,27401,0,13,0,76
mp4-to-flac,sweep,507333.0,507168,329162303,324000000,5162303,10324606,27396,0,5,0,89
mp4-to-flac,sweep,1048576.0,1047792,168000000,168000000,0,0,27244,0,0,0,246
mp4-to-flac,sweep,1172115.0,1172032,150000000,150000000,0,0,27316,0,0,0,174
mp4-to-flac,sweep,2707988.0,2706976,144000000,144000000,0,0,26433,0,0,0,1057
mp4-to-flac,sweep,6256384.0,6231424,144000000,144000000,0,0,25729,0,0,0,1761
mp4-to-flac,interpret,,0,17294000000,17294000000,0,0,27490,0,0,0,0
mp4-to-flac,jit,,3128192,20121770863,153000000,19968770863,19968770863,0,27490,0,0,0
mp4-to-flac,static,,58266752,153000000,153000000,0,0,0,0,0,0,27490
mp4-to-flac,unbounded min-E2E,,6231424,144000000,144000000,0,0,25729,0,0,0,1761
mp4-gaussian-blur,sweep,0.0,0,13716926000000,13716926000000,0,0,27490,0,0,0,0
mp4-gaussian-blur,sweep,1022.0,520,11651285822569,11651285000000,822569,1645138,27489,0,1,0,0
mp4-gaussian-blur,sweep,2361.0,2040,10447335964490,10447325000000,10964490,21928980,27488,0,2,0,0
mp4-gaussian-blur,sweep,4096.0,4088,8987567278347,8987550000000,17278347,34556695,27486,0,4,0,0
mp4-gaussian-blur,sweep,5455.0,5064,7867105385901,7867078000000,27385901,54771803,27486,0,4,0,0
mp4-gaussian-blur,sweep,12603.0,12576,5043369977922,5043304000000,65977922,131955845,27480,0,10,0,0
mp4-gaussian-blur,sweep,16384.0,16368,3935867305977,3935780000000,87305977,174611954,27477,0,13,0,0
mp4-gaussian-blur,sweep,29117.0,29104,2064792700909,2064653000000,139700909,279401819,27465,0,25,0,0
mp4-gaussian-blur,sweep,65536.0,65440,1257878391303,1257572000000,306391303,612782607,27436,0,54,0,0
mp4-gaussian-blur,sweep,67270.0,67208,1240118964672,1239800000000,318964672,637929345,27435,0,55,0,0
mp4-gaussian-blur,sweep,155415.0,155344,756726689486,755763000000,963689486,1927378972,27413,0,77,0,0
mp4-gaussian-blur,sweep,262144.0,262136,468144635656,466627000000,1517635656,3035271313,27387,0,103,0,0
mp4-gaussian-blur,sweep,359059.0,359008,289521221227,287457000000,2064221227,4128442455,27363,0,127,0,0
mp4-gaussian-blur,sweep,829543.0,829480,121647139785,116638000000,5009139785,10018279571,27276,0,214,0,0
mp4-gaussian-blur,sweep,1048576.0,1048536,114111529858,107584000000,6527529858,13055059717,27243,0,247,0,0
mp4-gaussian-blur,sweep,1916516.0,1916512,106789791155,105122000000,1667791155,3335582311,27154,0,264,0,72
mp4-gaussian-blur,sweep,4427778.0,4427680,102695000000,102695000000,0,0,26491,0,0,0,999
mp4-gaussian-blur,sweep,10229616.0,10145216,102695000000,102695000000,0,0,25029,0,0,0,2461
mp4-gaussian-blur,interpret,,0,13716926000000,13716926000000,0,0,27490,0,0,0,0
mp4-gaussian-blur,jit,,5114808,141943866927,102724000000,39219866927,39219866927,0,27490,0,0,0
mp4-gaussian-blur,static,,60253368,102724000000,102724000000,0,0,0,0,0,0,27490
mp4-gaussian-blur,unbounded min-E2E,,10145216,102695000000,102695000000,0,0,25029,0,0,0,2461
mov-to-mp4,aot+jit,,60205968,74671000000,74671000000,0,0,0,0,0,0,27490
mov-to-mp4,aot+interp,,60128880,74646000000,74646000000,0,0,23,0,0,0,27467
mov-to-mp4,interp+jit,,1216880,90526537064,76303000000,14223537064,14223537064,27124,366,0,0,0
mp4-to-mkv,aot+jit,,60112592,71991000000,71991000000,0,0,0,0,0,0,27490
mp4-to-mkv,aot+interp,,60066320,71972000000,71972000000,0,0,19,0,0,0,27471
mp4-to-mkv,interp+jit,,1194848,87958073614,73854000000,14104073614,14104073614,27137,353,0,0,0
mp4-to-wav,aot+jit,,58114304,131000000,131000000,0,0,0,0,0,0,27490
mp4-to-wav,aot+interp,,58102192,123000000,123000000,0,0,7,0,0,0,27483
mp4-to-wav,interp+jit,,81368,1252847533,613000000,639847533,639847533,27434,56,0,0,0
mp4-resize-720p,aot+jit,,60444952,20197000000,20197000000,0,0,0,0,0,0,27490
mp4-resize-720p,aot+interp,,60365688,20173000000,20173000000,0,0,23,0,0,0,27467
mp4-resize-720p,interp+jit,,1075896,35498555578,23248000000,12250555578,12250555578,27144,346,0,0,0
jpegs-to-mp4,aot+jit,,58171736,41000000,41000000,0,0,0,0,0,0,27490
jpegs-to-mp4,aot+interp,,58064968,29000000,29000000,0,0,12,0,0,0,27478
jpegs-to-mp4,interp+jit,,36792,773905078,458000000,315905078,315905078,27458,32,0,0,0
mp4-trim,aot+jit,,57941744,135000000,135000000,0,0,0,0,0,0,27490
mp4-trim,aot+interp,,57924320,124000000,124000000,0,0,10,0,0,0,27480
mp4-trim,interp+jit,,75560,1107356930,508000000,599356930,599356930,27438,52,0,0,0
mp4-flip-vertical,aot+jit,,60216840,86319000000,86319000000,0,0,0,0,0,0,27490
mp4-flip-vertical,aot+interp,,60136568,86292000000,86292000000,0,0,22,0,0,0,27468
mp4-flip-vertical,interp+jit,,1199912,102625587343,88462000000,14163587343,14163587343,27137,353,0,0,0
mp4s-concat,aot+jit,,58056280,1584000000,1584000000,0,0,0,0,0,0,27490
mp4s-concat,aot+interp,,58022488,1567000000,1567000000,0,0,14,0,0,0,27476
mp4s-concat,interp+jit,,276432,5329815088,3194000000,2135815088,2135815088,27328,162,0,0,0
mp4-stream-copy,aot+jit,,57930112,123000000,123000000,0,0,0,0,0,0,27490
mp4-stream-copy,aot+interp,,57914096,114000000,114000000,0,0,9,0,0,0,27481
mp4-stream-copy,interp+jit,,73200,1169138509,573000000,596138509,596138509,27443,47,0,0,0
mp4-to-pngs,aot+jit,,58487576,4418000000,4418000000,0,0,0,0,0,0,27490
mp4-to-pngs,aot+interp,,58429720,4404000000,4404000000,0,0,14,0,0,0,27476
mp4-to-pngs,interp+jit,,350136,9296376849,5608000000,3688376849,3688376849,27385,105,0,0,0
mp4-speedup-2x,aot+jit,,60233000,42711000000,42711000000,0,0,0,0,0,0,27490
mp4-speedup-2x,aot+interp,,60153416,42680000000,42680000000,0,0,29,0,0,0,27461
mp4-speedup-2x,interp+jit,,1207616,58774692375,44531000000,14243692375,14243692375,27139,351,0,0,0
mp4-slowdown-2x,aot+jit,,60232840,139833000000,139833000000,0,0,0,0,0,0,27490
mp4-slowdown-2x,aot+interp,,60191048,139819000000,139819000000,0,0,14,0,0,0,27476
mp4-slowdown-2x,interp+jit,,1230440,156613372767,142206000000,14407372767,14407372767,27119,371,0,0,0
mp4-mono-audio,aot+jit,,60212048,72725000000,72725000000,0,0,0,0,0,0,27490
mp4-mono-audio,aot+interp,,60085072,72699000000,72699000000,0,0,25,0,0,0,27465
mp4-mono-audio,interp+jit,,1224888,89076431585,74747000000,14329431585,14329431585,27125,365,0,0,0
mp4-remove-audio,aot+jit,,59830976,72311000000,72311000000,0,0,0,0,0,0,27490
mp4-remove-audio,aot+interp,,59775360,72295000000,72295000000,0,0,16,0,0,0,27474
mp4-remove-audio,interp+jit,,1160584,88047760245,74091000000,13956760245,13956760245,27173,317,0,0,0
mp4-to-flac,aot+jit,,58266752,153000000,153000000,0,0,0,0,0,0,27490
mp4-to-flac,aot+interp,,58241792,144000000,144000000,0,0,9,0,0,0,27481
mp4-to-flac,interp+jit,,97544,1527968735,806000000,721968735,721968735,27419,71,0,0,0
mp4-gaussian-blur,aot+jit,,60253368,102724000000,102724000000,0,0,0,0,0,0,27490
mp4-gaussian-blur,aot+interp,,60168968,102695000000,102695000000,0,0,27,0,0,0,27463
mp4-gaussian-blur,interp+jit,,1222672,119259805023,104896000000,14363805023,14363805023,27124,366,0,0,0
